timestamp,value
09:22:15, 91.04
09:22:16, 91.04
09:22:17, 91.04
09:22:18, 91.04
09:22:19, 91.04
09:22:21, 91.04
09:22:22, 91.04
09:22:23, 91.04
09:22:24, 91.04
09:22:25, 91.04
09:22:26, 91.04
09:22:27, 91.04
09:22:28, 91.04
09:22:29, 91.04
09:22:31, 91.04
09:22:32, 91.04
09:22:33, 91.04
09:22:34, 91.04
09:22:35, 91.04
09:22:37, 91.04
09:22:38, 91.04
09:22:39, 91.04
09:22:40, 91.04
09:22:41, 91.04
09:22:43, 91.04
09:22:44, 91.04
09:22:45, 91.04
09:22:46, 91.04
09:22:48, 91.04
09:22:49, 91.04
09:22:50, 91.04
09:22:51, 91.04
09:22:52, 91.04
09:22:54, 91.04
09:22:55, 91.04
09:22:56, 91.04
09:22:57, 91.04
09:22:58, 91.04
09:23:00, 91.04
09:23:01, 91.04
09:23:02, 91.04
09:23:03, 91.04
09:23:04, 91.04
09:23:05, 91.04
09:23:07, 91.04
09:23:08, 91.04
09:23:09, 91.04
09:23:10, 91.04
09:23:12, 91.04
09:23:13, 91.04
09:23:14, 91.04
09:23:15, 91.04
09:23:16, 91.04
09:23:18, 91.04
09:23:19, 91.04
09:23:20, 91.04
09:23:21, 91.04
09:23:22, 91.04
09:23:24, 91.04
09:23:25, 91.04
09:23:26, 91.04
09:23:27, 91.04
09:23:28, 91.04
09:23:29, 91.04
09:23:31, 91.04
09:23:32, 91.04
09:23:33, 91.04
09:23:34, 91.04
09:23:35, 91.04
09:23:37, 91.04
09:23:38, 91.04
09:23:39, 91.04
09:23:40, 91.04
09:23:42, 91.04
09:23:43, 91.04
09:23:44, 91.04
09:23:46, 91.04
09:23:47, 91.04
09:23:49, 91.04
09:23:50, 91.04
09:23:51, 91.04
09:23:52, 91.04
09:23:53, 91.04
09:23:55, 91.04
09:23:56, 91.04
09:23:57, 91.04
09:23:58, 91.04
09:23:59, 91.04
09:24:01, 91.04
09:24:02, 91.04
09:24:03, 91.04
09:24:04, 91.04
09:24:05, 91.04
09:24:07, 91.04
09:24:08, 91.04
09:24:09, 91.04
09:24:10, 91.04
09:24:12, 91.04
09:24:13, 91.04
09:24:14, 91.04
09:24:15, 91.04
09:24:16, 91.04
09:24:18, 91.04
09:24:19, 91.04
09:24:20, 91.04
09:24:21, 91.04
09:24:22, 91.04
09:24:24, 91.04
09:24:25, 91.04
